FD:A1:04:E0:B2:92,name
datetime,value
2023-01-26 13:30:59.253000,0
2023-01-26 13:31:00.253000,0
2023-01-26 13:31:01.254000,0
2023-01-26 13:31:02.253000,0
2023-01-26 13:31:03.253000,0
2023-01-26 13:31:04.252000,0
2023-01-26 13:31:05.253000,0
2023-01-26 13:31:06.253000,0
2023-01-26 13:31:07.252000,0
2023-01-26 13:31:08.253000,0
2023-01-26 13:31:09.252000,0
2023-01-26 13:31:10.252000,0
2023-01-26 13:31:11.253000,0
2023-01-26 13:31:12.252000,0
2023-01-26 13:31:13.252000,0
2023-01-26 13:31:14.253000,0
2023-01-26 13:31:15.252000,0
2023-01-26 13:31:16.252000,0
2023-01-26 13:31:17.251000,0
2023-01-26 13:31:18.252000,0
2023-01-26 13:31:19.252000,0
2023-01-26 13:31:20.251000,0
2023-01-26 13:31:21.252000,0
2023-01-26 13:31:22.252000,0
2023-01-26 13:31:23.251000,0
2023-01-26 13:31:24.252000,0
2023-01-26 13:31:25.251000,0
2023-01-26 13:31:26.251000,0
2023-01-26 13:31:27.252000,0
2023-01-26 13:31:28.251000,0
2023-01-26 13:31:29.251000,0
2023-01-26 13:31:30.252000,0
2023-01-26 13:31:31.251000,0
2023-01-26 13:31:32.251000,0
2023-01-26 13:31:33.250000,0
2023-01-26 13:31:34.251000,0
2023-01-26 13:31:35.251000,0
2023-01-26 13:31:36.250000,0
2023-01-26 13:31:37.251000,0
2023-01-26 13:31:38.251000,0
2023-01-26 13:31:39.250000,0
2023-01-26 13:31:40.251000,0
2023-01-26 13:31:41.250000,0
2023-01-26 13:31:42.250000,0
2023-01-26 13:31:43.251000,3555
2023-01-26 13:31:44.250000,5385
2023-01-26 13:31:45.250000,2725
2023-01-26 13:31:46.251000,5754
2023-01-26 13:31:47.250000,4148
2023-01-26 13:31:48.250000,14938
2023-01-26 13:31:49.251000,8888
2023-01-26 13:31:50.250000,9553
2023-01-26 13:31:51.250000,8059
2023-01-26 13:31:52.249000,9184
2023-01-26 13:31:53.250000,4266
2023-01-26 13:31:54.250000,7708
2023-01-26 13:31:55.249000,7708
2023-01-26 13:31:56.250000,7708
2023-01-26 13:31:57.250000,7708
2023-01-26 13:31:58.249000,7708
2023-01-26 13:31:59.250000,13942
2023-01-26 13:32:00.249000,2488
2023-01-26 13:32:01.249000,7340
2023-01-26 13:32:02.250000,1777
2023-01-26 13:32:03.249000,1777
2023-01-26 13:32:04.249000,7340
2023-01-26 13:32:05.250000,4977
2023-01-26 13:32:06.249000,6491
2023-01-26 13:32:07.249000,6491
2023-01-26 13:32:08.248000,4266
2023-01-26 13:32:09.249000,3061
2023-01-26 13:32:10.249000,8533
2023-01-26 13:32:11.248000,1896
2023-01-26 13:32:12.249000,13831
2023-01-26 13:32:13.249000,2488
2023-01-26 13:32:14.248000,6044
2023-01-26 13:32:15.249000,6491
2023-01-26 13:32:16.248000,7708
2023-01-26 13:32:17.248000,11877
2023-01-26 13:32:18.249000,7708
2023-01-26 13:32:19.248000,12614
2023-01-26 13:32:20.248000,3061
2023-01-26 13:32:21.249000,3673
2023-01-26 13:32:22.248000,4859
2023-01-26 13:32:23.248000,1896
2023-01-26 13:32:24.247000,9922
2023-01-26 13:32:25.248000,3061
2023-01-26 13:32:26.248000,6636
2023-01-26 13:32:27.247000,3061
2023-01-26 13:32:28.248000,4503
2023-01-26 13:32:29.247000,11139
2023-01-26 13:32:30.247000,2488
2023-01-26 13:32:31.248000,12246
2023-01-26 13:32:32.247000,3061
2023-01-26 13:32:33.247000,4622
2023-01-26 13:32:34.248000,4385
2023-01-26 13:32:35.247000,3061
2023-01-26 13:32:36.247000,8059
2023-01-26 13:32:37.246000,1777
2023-01-26 13:32:38.247000,3081
2023-01-26 13:32:39.247000,6491
2023-01-26 13:32:40.246000,1777
2023-01-26 13:32:41.247000,12983
2023-01-26 13:32:42.247000,0
2023-01-26 13:32:43.246000,17262
2023-01-26 13:32:44.247000,3673
2023-01-26 13:32:45.247000,9836
2023-01-26 13:32:46.246000,7347
2023-01-26 13:32:47.247000,6755
2023-01-26 13:32:48.246000,9922
2023-01-26 13:32:49.246000,7229
2023-01-26 13:32:50.247000,7229
2023-01-26 13:32:51.246000,5688
2023-01-26 13:32:52.246000,5688
2023-01-26 13:32:53.247000,1777
2023-01-26 13:32:54.246000,0
2023-01-26 13:32:55.246000,0
2023-01-26 13:32:56.245000,0
2023-01-26 13:32:57.246000,0
2023-01-26 13:32:58.246000,0
2023-01-26 13:32:59.245000,0
2023-01-26 13:33:00.246000,0
2023-01-26 13:33:01.246000,0
2023-01-26 13:33:02.245000,0
2023-01-26 13:33:03.246000,0
2023-01-26 13:33:04.245000,0
2023-01-26 13:33:05.245000,0
2023-01-26 13:33:06.246000,1774
2023-01-26 13:33:07.245000,1774
2023-01-26 13:33:08.245000,0
2023-01-26 13:33:09.246000,0
2023-01-26 13:33:10.245000,0
2023-01-26 13:33:11.245000,0
2023-01-26 13:33:12.244000,0
2023-01-26 13:33:13.245000,0
2023-01-26 13:33:14.245000,0
2023-01-26 13:33:15.244000,0
2023-01-26 13:33:16.245000,0
2023-01-26 13:33:17.245000,0
2023-01-26 13:33:18.244000,0
2023-01-26 13:33:19.245000,1774
2023-01-26 13:33:20.244000,0
2023-01-26 13:33:21.244000,0
2023-01-26 13:33:22.245000,0
2023-01-26 13:33:23.244000,0
2023-01-26 13:33:24.244000,0
2023-01-26 13:33:25.245000,0
2023-01-26 13:33:26.244000,0
2023-01-26 13:33:27.244000,0
2023-01-26 13:33:28.243000,9922
2023-01-26 13:33:29.244000,12614
2023-01-26 13:33:30.244000,13942
2023-01-26 13:33:31.243000,1066
2023-01-26 13:33:32.244000,13942
2023-01-26 13:33:33.243000,7708
2023-01-26 13:33:34.243000,7708
2023-01-26 13:33:35.244000,7708
2023-01-26 13:33:36.243000,7708
2023-01-26 13:33:37.243000,7708
2023-01-26 13:33:38.244000,1777
2023-01-26 13:33:39.243000,7708
2023-01-26 13:33:40.243000,7708
2023-01-26 13:33:41.242000,1777
2023-01-26 13:33:42.243000,7708
2023-01-26 13:33:43.243000,1896
2023-01-26 13:33:44.242000,3436
2023-01-26 13:33:45.243000,4029
2023-01-26 13:33:46.243000,7708
2023-01-26 13:33:47.242000,7708
2023-01-26 13:33:48.243000,1896
2023-01-26 13:33:49.243000,2488
2023-01-26 13:33:50.242000,13942
2023-01-26 13:33:51.243000,7708
2023-01-26 13:33:52.242000,4029
2023-01-26 13:33:53.242000,13942
2023-01-26 13:33:54.243000,7340
2023-01-26 13:33:55.242000,1066
2023-01-26 13:33:56.242000,1659
2023-01-26 13:33:57.243000,5385
2023-01-26 13:33:58.242000,948
2023-01-26 13:33:59.242000,3061
2023-01-26 13:34:00.241000,13942
2023-01-26 13:34:01.242000,7708
2023-01-26 13:34:02.242000,7708
2023-01-26 13:34:03.241000,7340
2023-01-26 13:34:04.242000,1066
2023-01-26 13:34:05.242000,1659
2023-01-26 13:34:06.241000,2488
2023-01-26 13:34:07.242000,7340
2023-01-26 13:34:08.241000,1659
2023-01-26 13:34:09.241000,3061
2023-01-26 13:34:10.242000,1066
2023-01-26 13:34:11.241000,7708
2023-01-26 13:34:12.241000,1896
2023-01-26 13:34:13.242000,7340
2023-01-26 13:34:14.241000,7340
2023-01-26 13:34:15.241000,7340
2023-01-26 13:34:16.240000,0
2023-01-26 13:34:17.241000,0
2023-01-26 13:34:18.241000,0
2023-01-26 13:34:19.240000,0
2023-01-26 13:34:20.241000,1774
2023-01-26 13:34:21.240000,0
2023-01-26 13:34:22.240000,1774
2023-01-26 13:34:23.241000,0
2023-01-26 13:34:24.240000,0
2023-01-26 13:34:25.240000,0
2023-01-26 13:34:26.241000,0
2023-01-26 13:34:27.240000,1774
2023-01-26 13:34:28.240000,0
2023-01-26 13:34:29.241000,0
2023-01-26 13:34:30.240000,0
2023-01-26 13:34:31.240000,0
2023-01-26 13:34:32.240000,0
2023-01-26 13:34:33.240000,0
2023-01-26 13:34:34.240000,0
2023-01-26 13:34:35.240000,0
2023-01-26 13:34:36.240000,0
2023-01-26 13:34:37.239000,0
2023-01-26 13:34:38.240000,0
2023-01-26 13:34:39.240000,2323
2023-01-26 13:34:40.239000,0
2023-01-26 13:34:41.240000,0
2023-01-26 13:34:42.240000,0
2023-01-26 13:34:43.239000,0
2023-01-26 13:34:44.240000,0
2023-01-26 13:34:45.240000,0
2023-01-26 13:34:46.239000,0
2023-01-26 13:34:47.240000,0
2023-01-26 13:34:48.239000,0
2023-01-26 13:34:49.239000,0
2023-01-26 13:34:50.240000,0
2023-01-26 13:34:51.239000,0
2023-01-26 13:34:52.239000,0
2023-01-26 13:34:53.238000,0
2023-01-26 13:34:54.239000,0
2023-01-26 13:34:55.239000,0
