FD:A1:04:E0:B2:92,name
datetime,value
2023-01-26 12:16:21.514000,26.125
2023-01-26 12:16:22.514000,26.25
2023-01-26 12:16:23.515000,26.25
2023-01-26 12:16:24.514000,26.0
2023-01-26 12:16:25.514000,26.0
2023-01-26 12:16:26.515000,26.0
2023-01-26 12:16:27.514000,26.125
2023-01-26 12:16:28.514000,26.0
2023-01-26 12:16:29.513000,26.125
2023-01-26 12:16:30.514000,26.0
2023-01-26 12:16:31.514000,26.125
2023-01-26 12:16:32.513000,26.125
2023-01-26 12:16:33.514000,26.25
2023-01-26 12:16:34.514000,26.0
2023-01-26 12:16:35.513000,26.125
2023-01-26 12:16:36.514000,25.875
2023-01-26 12:16:37.513000,26.0
2023-01-26 12:16:38.513000,26.125
2023-01-26 12:16:39.514000,26.0
2023-01-26 12:16:40.513000,26.25
2023-01-26 12:16:41.513000,26.0
2023-01-26 12:16:42.514000,26.0
2023-01-26 12:16:43.513000,26.0
2023-01-26 12:16:44.513000,26.125
2023-01-26 12:16:45.512000,26.0
2023-01-26 12:16:46.513000,26.125
2023-01-26 12:16:47.513000,26.125
2023-01-26 12:16:48.512000,26.125
2023-01-26 12:16:49.513000,26.125
2023-01-26 12:16:50.513000,26.125
2023-01-26 12:16:51.512000,26.0
2023-01-26 12:16:52.513000,26.125
2023-01-26 12:16:53.512000,26.0
2023-01-26 12:16:54.512000,26.0
2023-01-26 12:16:55.513000,26.0
2023-01-26 12:16:56.512000,26.0
2023-01-26 12:16:57.512000,26.0
2023-01-26 12:16:58.513000,26.0
2023-01-26 12:16:59.512000,26.125
2023-01-26 12:17:00.512000,26.125
2023-01-26 12:17:01.511000,26.25
2023-01-26 12:17:02.512000,26.125
2023-01-26 12:17:03.512000,26.25
2023-01-26 12:17:04.511000,26.125
2023-01-26 12:17:05.512000,26.125
2023-01-26 12:17:06.512000,26.0
2023-01-26 12:17:07.511000,26.0
2023-01-26 12:17:08.512000,26.0
2023-01-26 12:17:09.511000,26.0
2023-01-26 12:17:10.511000,26.0
2023-01-26 12:17:11.512000,26.125
2023-01-26 12:17:12.511000,26.0
2023-01-26 12:17:13.511000,26.125
2023-01-26 12:17:14.512000,26.125
2023-01-26 12:17:15.511000,26.0
2023-01-26 12:17:16.511000,26.125
2023-01-26 12:17:17.511000,26.0
2023-01-26 12:17:18.511000,26.125
2023-01-26 12:17:19.511000,26.125
2023-01-26 12:17:20.511000,26.0
2023-01-26 12:17:21.511000,26.0
2023-01-26 12:17:22.511000,26.0
2023-01-26 12:17:23.511000,26.125
2023-01-26 12:17:24.511000,26.125
2023-01-26 12:17:25.510000,26.125
2023-01-26 12:17:26.511000,25.875
2023-01-26 12:17:27.511000,25.875
2023-01-26 12:17:28.510000,26.25
2023-01-26 12:17:29.511000,26.125
2023-01-26 12:17:30.511000,26.0
2023-01-26 12:17:31.510000,26.125
2023-01-26 12:17:32.511000,26.125
2023-01-26 12:17:33.510000,26.125
2023-01-26 12:17:34.510000,26.125
2023-01-26 12:17:35.511000,26.125
2023-01-26 12:17:36.510000,26.125
2023-01-26 12:17:37.510000,26.125
2023-01-26 12:17:38.511000,26.125
2023-01-26 12:17:39.510000,25.875
2023-01-26 12:17:40.510000,26.125
2023-01-26 12:17:41.509000,26.125
2023-01-26 12:17:42.510000,26.25
2023-01-26 12:17:43.510000,25.875
2023-01-26 12:17:44.509000,25.875
2023-01-26 12:17:45.510000,26.25
2023-01-26 12:17:46.510000,26.25
2023-01-26 12:17:47.509000,26.25
2023-01-26 12:17:48.510000,26.125
2023-01-26 12:17:49.509000,26.25
2023-01-26 12:17:50.509000,26.0
2023-01-26 12:17:51.510000,26.125
2023-01-26 12:17:52.509000,26.0
2023-01-26 12:17:53.509000,26.125
2023-01-26 12:17:54.510000,25.875
2023-01-26 12:17:55.509000,26.0
2023-01-26 12:17:56.509000,26.125
2023-01-26 12:17:57.508000,26.25
2023-01-26 12:17:58.509000,26.125
2023-01-26 12:17:59.509000,26.125
2023-01-26 12:18:00.508000,26.125
2023-01-26 12:18:01.509000,26.125
2023-01-26 12:18:02.509000,26.125
2023-01-26 12:18:03.508000,26.125
2023-01-26 12:18:04.509000,26.0
2023-01-26 12:18:05.508000,26.125
2023-01-26 12:18:06.508000,26.125
2023-01-26 12:18:07.509000,26.25
2023-01-26 12:18:08.508000,26.25
2023-01-26 12:18:09.508000,26.0
2023-01-26 12:18:10.509000,26.125
2023-01-26 12:18:11.508000,26.0
2023-01-26 12:18:12.508000,26.125
2023-01-26 12:18:13.507000,26.0
2023-01-26 12:18:14.508000,26.0
2023-01-26 12:18:15.508000,26.0
2023-01-26 12:18:16.507000,26.125
2023-01-26 12:18:17.508000,26.125
2023-01-26 12:18:18.508000,26.125
2023-01-26 12:18:19.507000,26.125
2023-01-26 12:18:20.508000,26.0
2023-01-26 12:18:21.507000,26.0
2023-01-26 12:18:22.507000,26.0
2023-01-26 12:18:23.508000,26.125
2023-01-26 12:18:24.507000,26.125
2023-01-26 12:18:25.507000,26.0
2023-01-26 12:18:26.508000,26.125
2023-01-26 12:18:27.507000,26.0
2023-01-26 12:18:28.507000,26.0
2023-01-26 12:18:29.506000,26.0
2023-01-26 12:18:30.507000,25.875
2023-01-26 12:18:31.507000,26.125
2023-01-26 12:18:32.506000,26.0
2023-01-26 12:18:33.507000,26.0
2023-01-26 12:18:34.507000,26.0
2023-01-26 12:18:35.506000,26.125
2023-01-26 12:18:36.507000,26.125
2023-01-26 12:18:37.506000,26.0
2023-01-26 12:18:38.506000,25.875
2023-01-26 12:18:39.507000,26.0
2023-01-26 12:18:40.506000,26.0
2023-01-26 12:18:41.506000,26.125
2023-01-26 12:18:42.507000,26.125
2023-01-26 12:18:43.506000,26.25
2023-01-26 12:18:44.506000,26.0
2023-01-26 12:18:45.505000,26.0
2023-01-26 12:18:46.506000,26.125
2023-01-26 12:18:47.506000,26.25
2023-01-26 12:18:48.505000,26.125
2023-01-26 12:18:49.506000,26.25
2023-01-26 12:18:50.506000,26.25
2023-01-26 12:18:51.505000,26.125
2023-01-26 12:18:52.506000,26.25
2023-01-26 12:18:53.505000,26.125
2023-01-26 12:18:54.505000,26.125
2023-01-26 12:18:55.506000,26.125
2023-01-26 12:18:56.505000,26.0
2023-01-26 12:18:57.505000,26.25
2023-01-26 12:18:58.506000,26.125
2023-01-26 12:18:59.505000,26.0
2023-01-26 12:19:00.505000,26.0
2023-01-26 12:19:01.504000,26.125
2023-01-26 12:19:02.505000,26.0
2023-01-26 12:19:03.505000,26.125
2023-01-26 12:19:04.504000,26.0
2023-01-26 12:19:05.505000,26.0
2023-01-26 12:19:06.505000,26.0
2023-01-26 12:19:07.504000,26.125
2023-01-26 12:19:08.505000,26.125
2023-01-26 12:19:09.504000,26.0
2023-01-26 12:19:10.504000,26.0
2023-01-26 12:19:11.505000,26.125
2023-01-26 12:19:12.504000,26.0
2023-01-26 12:19:13.504000,26.0
2023-01-26 12:19:14.505000,26.0
2023-01-26 12:19:15.504000,26.0
2023-01-26 12:19:16.504000,26.0
2023-01-26 12:19:17.503000,26.125
2023-01-26 12:19:18.504000,26.125
2023-01-26 12:19:19.504000,26.125
2023-01-26 12:19:20.503000,26.0
2023-01-26 12:19:21.504000,26.125
2023-01-26 12:19:22.504000,26.125
2023-01-26 12:19:23.503000,26.375
2023-01-26 12:19:24.504000,26.125
2023-01-26 12:19:25.503000,26.0
2023-01-26 12:19:26.503000,26.0
2023-01-26 12:19:27.504000,26.125
2023-01-26 12:19:28.503000,26.125
2023-01-26 12:19:29.503000,26.0
2023-01-26 12:19:30.504000,26.125
2023-01-26 12:19:31.503000,26.0
2023-01-26 12:19:32.503000,26.25
2023-01-26 12:19:33.502000,26.0
2023-01-26 12:19:34.503000,26.0
2023-01-26 12:19:35.503000,26.0
2023-01-26 12:19:36.502000,26.125
2023-01-26 12:19:37.503000,26.125
2023-01-26 12:19:38.503000,26.0
2023-01-26 12:19:39.502000,26.0
2023-01-26 12:19:40.503000,26.125
2023-01-26 12:19:41.502000,26.125
2023-01-26 12:19:42.502000,26.125
2023-01-26 12:19:43.503000,26.125
2023-01-26 12:19:44.502000,26.0
2023-01-26 12:19:45.502000,26.25
2023-01-26 12:19:46.503000,26.125
2023-01-26 12:19:47.502000,26.125
2023-01-26 12:19:48.502000,26.25
2023-01-26 12:19:49.501000,26.125
2023-01-26 12:19:50.502000,26.25
2023-01-26 12:19:51.502000,26.375
2023-01-26 12:19:52.501000,26.25
2023-01-26 12:19:53.502000,26.25
2023-01-26 12:19:54.502000,26.125
2023-01-26 12:19:55.501000,26.125
2023-01-26 12:19:56.502000,26.0
2023-01-26 12:19:57.501000,26.0
2023-01-26 12:19:58.501000,26.125
2023-01-26 12:19:59.502000,26.25
2023-01-26 12:20:00.501000,26.125
2023-01-26 12:20:01.501000,26.0
2023-01-26 12:20:02.502000,26.125
2023-01-26 12:20:03.501000,26.0
2023-01-26 12:20:04.501000,26.0
2023-01-26 12:20:05.500000,26.125
2023-01-26 12:20:06.501000,26.375
2023-01-26 12:20:07.501000,26.25
2023-01-26 12:20:08.500000,26.25
2023-01-26 12:20:09.501000,26.125
2023-01-26 12:20:10.501000,26.125
2023-01-26 12:20:11.500000,26.125
2023-01-26 12:20:12.501000,26.25
2023-01-26 12:20:13.500000,26.125
2023-01-26 12:20:14.500000,26.125
2023-01-26 12:20:15.501000,26.125
2023-01-26 12:20:16.500000,26.125
2023-01-26 12:20:17.500000,26.375
2023-01-26 12:20:18.501000,26.125
2023-01-26 12:20:19.500000,26.125
2023-01-26 12:20:20.500000,26.125
2023-01-26 12:20:21.499000,26.125
2023-01-26 12:20:22.500000,26.25
2023-01-26 12:20:23.500000,26.25
2023-01-26 12:20:24.499000,26.125
2023-01-26 12:20:25.500000,26.125
2023-01-26 12:20:26.500000,26.25
2023-01-26 12:20:27.499000,26.25
2023-01-26 12:20:28.500000,26.25
2023-01-26 12:20:29.499000,26.0
2023-01-26 12:20:30.499000,26.125
2023-01-26 12:20:31.500000,26.25
2023-01-26 12:20:32.499000,26.375
2023-01-26 12:20:33.499000,26.25
2023-01-26 12:20:34.500000,26.375
2023-01-26 12:20:35.499000,26.25
2023-01-26 12:20:36.499000,26.375
2023-01-26 12:20:37.498000,26.375
2023-01-26 12:20:38.499000,26.25
2023-01-26 12:20:39.499000,26.25
2023-01-26 12:20:40.498000,26.25
2023-01-26 12:20:41.499000,26.25
2023-01-26 12:20:42.499000,26.25
2023-01-26 12:20:43.498000,26.125
2023-01-26 12:20:44.499000,26.25
2023-01-26 12:20:45.498000,26.375
2023-01-26 12:20:46.498000,26.25
2023-01-26 12:20:47.499000,26.125
2023-01-26 12:20:48.498000,26.25
2023-01-26 12:20:49.498000,26.125
2023-01-26 12:20:50.499000,26.375
2023-01-26 12:20:51.498000,26.25
2023-01-26 12:20:52.498000,26.375
2023-01-26 12:20:53.497000,26.125
2023-01-26 12:20:54.498000,26.375
2023-01-26 12:20:55.498000,26.125
2023-01-26 12:20:56.497000,26.125
2023-01-26 12:20:57.498000,26.375
2023-01-26 12:20:58.498000,26.25
2023-01-26 12:20:59.497000,26.375
2023-01-26 12:21:00.498000,26.25
2023-01-26 12:21:01.497000,26.25
2023-01-26 12:21:02.497000,26.375
2023-01-26 12:21:03.498000,26.375
2023-01-26 12:21:04.497000,26.125
2023-01-26 12:21:05.497000,26.125
2023-01-26 12:21:06.498000,26.25
2023-01-26 12:21:07.497000,26.25
2023-01-26 12:21:08.497000,26.375
2023-01-26 12:21:09.496000,26.375
2023-01-26 12:21:10.497000,26.25
2023-01-26 12:21:11.497000,26.25
2023-01-26 12:21:12.496000,26.25
2023-01-26 12:21:13.497000,26.25
2023-01-26 12:21:14.497000,26.125
2023-01-26 12:21:15.496000,26.25
2023-01-26 12:21:16.497000,26.25
2023-01-26 12:21:17.496000,26.375
2023-01-26 12:21:18.496000,26.25
2023-01-26 12:21:19.497000,26.375
2023-01-26 12:21:20.496000,26.375
2023-01-26 12:21:21.496000,26.375
2023-01-26 12:21:22.497000,26.25
2023-01-26 12:21:23.496000,26.25
2023-01-26 12:21:24.496000,26.125
2023-01-26 12:21:25.495000,26.125
2023-01-26 12:21:26.496000,26.25
2023-01-26 12:21:27.496000,26.25
2023-01-26 12:21:28.495000,26.375
2023-01-26 12:21:29.496000,26.375
2023-01-26 12:21:30.496000,26.125
2023-01-26 12:21:31.495000,26.25
2023-01-26 12:21:32.496000,26.25
2023-01-26 12:21:33.495000,26.125
2023-01-26 12:21:34.495000,26.25
2023-01-26 12:21:35.496000,26.25
2023-01-26 12:21:36.495000,26.125
2023-01-26 12:21:37.495000,26.125
2023-01-26 12:21:38.496000,26.375
2023-01-26 12:21:39.495000,26.375
2023-01-26 12:21:40.495000,26.25
2023-01-26 12:21:41.494000,26.25
2023-01-26 12:21:42.495000,26.25
2023-01-26 12:21:43.495000,26.375
2023-01-26 12:21:44.494000,26.125
2023-01-26 12:21:45.495000,26.375
2023-01-26 12:21:46.495000,26.0
2023-01-26 12:21:47.494000,26.375
2023-01-26 12:21:48.495000,26.25
2023-01-26 12:21:49.494000,26.25
2023-01-26 12:21:50.494000,26.375
2023-01-26 12:21:51.495000,26.375
2023-01-26 12:21:52.494000,26.25
2023-01-26 12:21:53.494000,26.125
2023-01-26 12:21:54.495000,26.0
2023-01-26 12:21:55.494000,26.375
2023-01-26 12:21:56.494000,26.25
2023-01-26 12:21:57.493000,26.25
2023-01-26 12:21:58.494000,26.125
2023-01-26 12:21:59.494000,26.375
2023-01-26 12:22:00.493000,26.25
2023-01-26 12:22:01.494000,26.25
2023-01-26 12:22:02.494000,26.25
2023-01-26 12:22:03.493000,26.25
2023-01-26 12:22:04.494000,26.375
2023-01-26 12:22:05.493000,26.25
2023-01-26 12:22:06.493000,26.0
2023-01-26 12:22:07.494000,26.25
2023-01-26 12:22:08.493000,26.25
2023-01-26 12:22:09.493000,26.125
2023-01-26 12:22:10.494000,26.25
2023-01-26 12:22:11.493000,26.125
2023-01-26 12:22:12.493000,26.375
2023-01-26 12:22:13.492000,26.125
2023-01-26 12:22:14.493000,26.0
2023-01-26 12:22:15.493000,26.375
2023-01-26 12:22:16.492000,26.125
2023-01-26 12:22:17.493000,26.125
2023-01-26 12:22:18.493000,26.375
2023-01-26 12:22:19.492000,26.125
2023-01-26 12:22:20.493000,26.375
2023-01-26 12:22:21.492000,26.125
2023-01-26 12:22:22.492000,26.125
2023-01-26 12:22:23.493000,26.25
2023-01-26 12:22:24.492000,26.125
2023-01-26 12:22:25.492000,26.125
2023-01-26 12:22:26.493000,26.25
