com.samsung.shealth.step_daily_trend,6233003,6
binning_data,update_time,create_time,source_pkg_name,source_type,count,speed,distance,calorie,deviceuuid,pkg_name,datauuid,day_time
0da6bfb4-e717-454a-8691-6e23bafc6d3e.binning_data.json,2023-02-22 08:25:06.611,2023-02-21 08:42:54.788,com.sec.android.app.shealth,-2,2523,1.3218799,1916.4991,128.36028,VfS0qUERdZ,com.sec.android.app.shealth,0da6bfb4-e717-454a-8691-6e23bafc6d3e,1676937600000,
d08caccb-051a-4136-863e-3feb89fadd0b.binning_data.json,2023-02-25 06:00:03.492,2023-02-24 06:00:02.208,com.sec.android.app.shealth,104,1863,1.2463512,1390.1348,92.54996,iRIQdWw88T,com.sec.android.app.shealth,d08caccb-051a-4136-863e-3feb89fadd0b,1677110400000,
6ab032bb-8c30-47b0-969f-c1a3fac29625.binning_data.json,2023-02-23 06:41:05.106,2023-02-23 06:41:05.106,com.sec.android.app.shealth,0,213,1.1968632,157.65,10.54,aZEautf6/t,com.sec.android.app.shealth,6ab032bb-8c30-47b0-969f-c1a3fac29625,1677024000000,
5aaad12b-a08a-4c33-a418-3c37c7b2e488.binning_data.json,2023-02-24 06:00:01.249,2023-02-24 06:00:01.249,com.sec.android.app.shealth,0,916,1.271543,690.1999,45.210003,aZEautf6/t,com.sec.android.app.shealth,5aaad12b-a08a-4c33-a418-3c37c7b2e488,1677110400000,
cb1798f0-e189-436d-8bc2-04e58a007abc.binning_data.json,2023-02-25 13:39:46.408,2023-02-24 06:57:13.742,com.sec.android.app.shealth,-2,3178,1.2399596,2370.8472,158.76056,VfS0qUERdZ,com.sec.android.app.shealth,cb1798f0-e189-436d-8bc2-04e58a007abc,1677196800000,
842cef72-69c1-4363-a3e6-506fd55020b5.binning_data.json,2023-02-24 06:00:02.215,2023-02-23 06:41:06.054,com.sec.android.app.shealth,104,1416,1.2289081,1053.562,72.240364,iRIQdWw88T,com.sec.android.app.shealth,842cef72-69c1-4363-a3e6-506fd55020b5,1677024000000,
f98ffe07-3e2c-4380-b64b-8564113b954a.binning_data.json,2023-02-24 06:57:13.944,2023-02-23 08:09:20.696,com.sec.android.app.shealth,-2,1958,1.2422991,1461.6147,97.149956,VfS0qUERdZ,com.sec.android.app.shealth,f98ffe07-3e2c-4380-b64b-8564113b954a,1677110400000,
6ee1d906-1e36-4325-a3f3-3944fb87f85e.binning_data.json,2023-02-25 06:00:01.901,2023-02-25 06:00:01.901,com.sec.android.app.shealth,0,834,1.3113545,632.9,41.43,aZEautf6/t,com.sec.android.app.shealth,6ee1d906-1e36-4325-a3f3-3944fb87f85e,1677196800000,
d9ec611c-19ec-4968-87b6-24677257ce4e.binning_data.json,2023-02-27 06:02:41.022,2023-02-26 06:35:27.409,com.sec.android.app.shealth,104,3323,1.1917486,2453.3105,166.021,iRIQdWw88T,com.sec.android.app.shealth,d9ec611c-19ec-4968-87b6-24677257ce4e,1677283200000,
7540c827-8fc8-4864-ad42-5fdee0a60231.binning_data.json,2023-02-26 06:35:26.395,2023-02-26 06:35:26.395,com.sec.android.app.shealth,0,3039,1.1657408,2256.27,150.25,aZEautf6/t,com.sec.android.app.shealth,7540c827-8fc8-4864-ad42-5fdee0a60231,1677283200000,
5ed7f687-4da2-41fe-8508-1daa1c378cba.binning_data.json,2023-02-26 06:35:27.383,2023-02-25 06:00:03.483,com.sec.android.app.shealth,104,3027,1.2540325,2262.7373,152.95056,iRIQdWw88T,com.sec.android.app.shealth,5ed7f687-4da2-41fe-8508-1daa1c378cba,1677196800000,
21c7f8fc-3036-4370-b338-f5a4a7de5f11.binning_data.json,2023-02-26 09:54:26.842,2023-02-25 10:21:23.460,com.sec.android.app.shealth,-2,4218,1.1621071,3112.4778,210.89041,VfS0qUERdZ,com.sec.android.app.shealth,21c7f8fc-3036-4370-b338-f5a4a7de5f11,1677283200000,
66161612-8d3b-4657-968f-495d0c541182.binning_data.json,2023-02-27 08:36:49.811,2023-02-26 09:54:26.591,com.sec.android.app.shealth,-2,3837,1.250841,2872.6995,190.46033,VfS0qUERdZ,com.sec.android.app.shealth,66161612-8d3b-4657-968f-495d0c541182,1677369600000,
097fdfac-f971-42a3-a6a9-6674b700ab94.binning_data.json,2023-02-27 06:02:39.412,2023-02-27 06:02:39.412,com.sec.android.app.shealth,0,1992,1.2975136,1512.5801,98.32,aZEautf6/t,com.sec.android.app.shealth,097fdfac-f971-42a3-a6a9-6674b700ab94,1677369600000,
fa518634-261c-411a-a3fc-f19e8cd5c628.binning_data.json,2023-03-01 06:00:03.132,2023-02-28 06:00:07.809,com.sec.android.app.shealth,104,4267,1.2543578,3193.8018,213.87296,iRIQdWw88T,com.sec.android.app.shealth,fa518634-261c-411a-a3fc-f19e8cd5c628,1677456000000,
ed103947-849a-4b31-953a-d21d7c8407de.binning_data.json,2023-02-28 06:02:11.172,2023-02-28 06:00:06.652,com.sec.android.app.shealth,0,2496,1.314406,1907.12,125.759995,aZEautf6/t,com.sec.android.app.shealth,ed103947-849a-4b31-953a-d21d7c8407de,1677456000000,
9be3eb95-5add-4dad-92ae-d6cd8d0701c0.binning_data.json,2023-02-28 12:43:02.058,2023-02-27 08:36:49.577,com.sec.android.app.shealth,-2,5018,1.2547745,3770.0095,252.19193,VfS0qUERdZ,com.sec.android.app.shealth,9be3eb95-5add-4dad-92ae-d6cd8d0701c0,1677456000000,
6987e2cc-c646-4a4f-91d9-ead17fc37108.binning_data.json,2023-02-28 06:00:07.782,2023-02-27 06:02:41.037,com.sec.android.app.shealth,104,3536,1.2365856,2631.9868,176.3011,iRIQdWw88T,com.sec.android.app.shealth,6987e2cc-c646-4a4f-91d9-ead17fc37108,1677369600000,
8839f493-2b84-49f8-a432-eb59a29f00e3.binning_data.json,2023-03-02 06:00:02.474,2023-03-02 06:00:02.474,com.sec.android.app.shealth,0,1863,1.15023,1379.19,92.44999,aZEautf6/t,com.sec.android.app.shealth,8839f493-2b84-49f8-a432-eb59a29f00e3,1677628800000,
9646e8a0-8c29-4d3a-9798-7f86530e7ca6.binning_data.json,2023-03-01 09:41:24.706,2023-02-28 06:24:30.119,com.sec.android.app.shealth,-2,4273,1.2779915,3211.795,212.52168,VfS0qUERdZ,com.sec.android.app.shealth,9646e8a0-8c29-4d3a-9798-7f86530e7ca6,1677542400000,
66128001-9042-4891-a564-9fdd2a88e9cd.binning_data.json,2023-03-01 06:00:01.734,2023-03-01 06:00:01.734,com.sec.android.app.shealth,0,2201,1.2608105,1658.34,109.049995,aZEautf6/t,com.sec.android.app.shealth,66128001-9042-4891-a564-9fdd2a88e9cd,1677542400000,
0585c51f-ecba-40c7-b026-88c63de18d3c.binning_data.json,2023-03-02 14:53:12.119,2023-03-01 09:41:24.436,com.sec.android.app.shealth,-2,2485,1.1750069,1846.1215,123.13049,VfS0qUERdZ,com.sec.android.app.shealth,0585c51f-ecba-40c7-b026-88c63de18d3c,1677628800000,
00d0475d-9d5f-4242-9ea9-12986dd02143.binning_data.json,2023-03-02 06:00:04.281,2023-03-01 06:00:03.126,com.sec.android.app.shealth,104,3596,1.303384,2705.974,180.80183,iRIQdWw88T,com.sec.android.app.shealth,00d0475d-9d5f-4242-9ea9-12986dd02143,1677542400000,
6a78e6a1-a68b-477e-9c71-fbf1f33a0e7c.binning_data.json,2023-03-03 06:00:02.931,2023-03-02 06:00:04.275,com.sec.android.app.shealth,104,1391,1.3003076,1050.9031,68.73072,iRIQdWw88T,com.sec.android.app.shealth,6a78e6a1-a68b-477e-9c71-fbf1f33a0e7c,1677628800000,
d6cf7050-9839-4fd4-bd78-a019b07eba53.binning_data.json,2023-03-03 06:00:01.821,2023-03-03 06:00:01.821,com.sec.android.app.shealth,0,609,1.3626276,465.50006,30.199999,aZEautf6/t,com.sec.android.app.shealth,d6cf7050-9839-4fd4-bd78-a019b07eba53,1677715200000,
f8737265-c6ff-4616-b3fb-c4c7f4d86094.binning_data.json,2023-03-04 16:10:32.380,2023-03-03 10:53:08.590,com.sec.android.app.shealth,-2,994,1.2279956,740.45764,49.250458,VfS0qUERdZ,com.sec.android.app.shealth,f8737265-c6ff-4616-b3fb-c4c7f4d86094,1677801600000,
0c5fc547-2460-47c6-be7f-9e5313cb7304.binning_data.json,2023-03-04 06:00:01.641,2023-03-04 06:00:01.641,com.sec.android.app.shealth,0,178,1.1860222,132.58,8.79,aZEautf6/t,com.sec.android.app.shealth,0c5fc547-2460-47c6-be7f-9e5313cb7304,1677801600000,
5d5f6e91-b5b2-4308-8776-d7bcfc68fe6c.binning_data.json,2023-03-04 06:00:03.496,2023-03-03 06:00:02.952,com.sec.android.app.shealth,104,1633,1.3187122,1235.3486,82.0904,iRIQdWw88T,com.sec.android.app.shealth,5d5f6e91-b5b2-4308-8776-d7bcfc68fe6c,1677715200000,
b87b0a9c-264a-4102-968f-ba61d7ce04a7.binning_data.json,2023-03-05 06:01:30.415,2023-03-04 06:00:03.517,com.sec.android.app.shealth,104,914,1.2319624,680.7389,45.31044,iRIQdWw88T,com.sec.android.app.shealth,b87b0a9c-264a-4102-968f-ba61d7ce04a7,1677801600000,
9f9fffac-2b25-448f-a879-a03c37ecdaab.binning_data.json,2023-03-05 06:00:01.935,2023-03-05 06:00:01.935,com.sec.android.app.shealth,0,1560,1.1822606,1159.83,76.07,aZEautf6/t,com.sec.android.app.shealth,9f9fffac-2b25-448f-a879-a03c37ecdaab,1677888000000,
279877d2-55d7-45aa-aa67-e024bfd742aa.binning_data.json,2023-03-06 12:57:52.971,2023-03-05 11:53:08.468,com.sec.android.app.shealth,-2,1304,1.2695364,978.9358,69.17017,VfS0qUERdZ,com.sec.android.app.shealth,279877d2-55d7-45aa-aa67-e024bfd742aa,1677974400000,
00ca320e-fa72-4464-a218-6735330981b9.binning_data.json,2023-03-03 10:53:08.836,2023-03-02 07:25:35.705,com.sec.android.app.shealth,-2,1740,1.3060342,1314.1888,87.560425,VfS0qUERdZ,com.sec.android.app.shealth,00ca320e-fa72-4464-a218-6735330981b9,1677715200000,
c81fd8ea-a4de-4290-aa1f-9f2a0caa5ae6.binning_data.json,2023-03-06 06:41:43.437,2023-03-06 06:41:43.437,com.sec.android.app.shealth,0,80,1.256083,59.16,2.56,aZEautf6/t,com.sec.android.app.shealth,c81fd8ea-a4de-4290-aa1f-9f2a0caa5ae6,1677974400000,
d29ed96d-adbf-4bb8-b931-e36cd83c739b.binning_data.json,2023-03-06 06:41:44.404,2023-03-05 06:01:30.409,com.sec.android.app.shealth,104,2940,1.1842608,2169.1497,145.54114,iRIQdWw88T,com.sec.android.app.shealth,d29ed96d-adbf-4bb8-b931-e36cd83c739b,1677888000000,
ec5e8327-3420-429c-bf91-051a2ab0c644.binning_data.json,2023-03-07 06:00:02.708,2023-03-07 06:00:02.708,com.sec.android.app.shealth,0,184,1.1810178,135.96,5.8,aZEautf6/t,com.sec.android.app.shealth,ec5e8327-3420-429c-bf91-051a2ab0c644,1678060800000,
a1be603b-9afc-4a10-90ad-1bc00ede3e86.binning_data.json,2023-03-05 11:53:08.767,2023-03-04 08:57:43.807,com.sec.android.app.shealth,-2,3143,1.1822813,2322.3704,154.85056,VfS0qUERdZ,com.sec.android.app.shealth,a1be603b-9afc-4a10-90ad-1bc00ede3e86,1677888000000,
d8f67ca2-901d-44ee-ac6a-d73afd1cc3b7.binning_data.json,2023-03-07 06:00:03.601,2023-03-06 06:41:44.401,com.sec.android.app.shealth,104,1224,1.2704115,919.77576,66.610176,iRIQdWw88T,com.sec.android.app.shealth,d8f67ca2-901d-44ee-ac6a-d73afd1cc3b7,1677974400000,
6307fffe-17e5-404a-bba0-ac5e49779eb8.binning_data.json,2023-03-07 06:00:03.597,2023-03-07 06:00:03.597,com.sec.android.app.shealth,104,527,1.2264179,393.05704,25.851603,iRIQdWw88T,com.sec.android.app.shealth,6307fffe-17e5-404a-bba0-ac5e49779eb8,1678060800000,
cb2e78bd-1750-41e4-a5b1-7278d1f88a29.binning_data.json,2023-03-07 06:16:48.705,2023-03-06 12:57:52.765,com.sec.android.app.shealth,-2,883,1.2162799,656.8942,40.171688,VfS0qUERdZ,com.sec.android.app.shealth,cb2e78bd-1750-41e4-a5b1-7278d1f88a29,1678060800000,
da0d6bac-04d4-49cc-bcc3-5e16927862f7.binning_data.json,2023-03-08 05:22:11.234,2023-03-07 16:19:56.512,com.sec.android.app.shealth,-2,941,1.1441876,687.6061,43.920998,VfS0qUERdZ,com.sec.android.app.shealth,da0d6bac-04d4-49cc-bcc3-5e16927862f7,1678147200000,
