FF:30:2D:02:C6:4A,name
datetime,value
2023-01-26 12:35:45.688000,948
2023-01-26 12:35:46.689000,948
2023-01-26 12:35:47.688000,948
2023-01-26 12:35:48.688000,948
2023-01-26 12:35:49.687000,948
2023-01-26 12:35:50.688000,948
2023-01-26 12:35:51.687000,948
2023-01-26 12:35:52.687000,948
2023-01-26 12:35:53.686000,948
2023-01-26 12:35:54.687000,948
2023-01-26 12:35:55.686000,948
2023-01-26 12:35:56.686000,948
2023-01-26 12:35:57.686000,948
2023-01-26 12:35:58.686000,948
2023-01-26 12:35:59.685000,948
2023-01-26 12:36:00.686000,948
2023-01-26 12:36:01.685000,948
2023-01-26 12:36:02.685000,948
2023-01-26 12:36:03.684000,948
2023-01-26 12:36:04.685000,948
2023-01-26 12:36:05.684000,948
2023-01-26 12:36:06.684000,948
2023-01-26 12:36:07.683000,948
2023-01-26 12:36:08.684000,948
2023-01-26 12:36:09.683000,948
2023-01-26 12:36:10.683000,948
2023-01-26 12:36:11.682000,948
2023-01-26 12:36:12.683000,948
2023-01-26 12:36:13.682000,948
2023-01-26 12:36:14.682000,948
2023-01-26 12:36:15.681000,948
2023-01-26 12:36:16.682000,948
2023-01-26 12:36:17.681000,948
2023-01-26 12:36:18.681000,948
2023-01-26 12:36:19.680000,948
2023-01-26 12:36:20.681000,948
2023-01-26 12:36:21.680000,948
2023-01-26 12:36:22.680000,948
2023-01-26 12:36:23.679000,948
2023-01-26 12:36:24.680000,948
2023-01-26 12:36:25.679000,948
2023-01-26 12:36:26.679000,948
2023-01-26 12:36:27.678000,948
2023-01-26 12:36:28.679000,948
2023-01-26 12:36:29.678000,948
2023-01-26 12:36:30.678000,948
2023-01-26 12:36:31.677000,948
2023-01-26 12:36:32.678000,948
2023-01-26 12:36:33.677000,948
2023-01-26 12:36:34.677000,948
2023-01-26 12:36:35.676000,948
2023-01-26 12:36:36.677000,948
2023-01-26 12:36:37.676000,948
2023-01-26 12:36:38.676000,948
2023-01-26 12:36:39.675000,948
2023-01-26 12:36:40.676000,948
2023-01-26 12:36:41.675000,948
2023-01-26 12:36:42.675000,948
2023-01-26 12:36:43.674000,948
2023-01-26 12:36:44.675000,948
2023-01-26 12:36:45.674000,948
2023-01-26 12:36:46.674000,948
2023-01-26 12:36:47.673000,2692
2023-01-26 12:36:48.674000,948
2023-01-26 12:36:49.673000,2692
2023-01-26 12:36:50.673000,948
2023-01-26 12:36:51.672000,2692
2023-01-26 12:36:52.673000,2692
2023-01-26 12:36:53.672000,2692
2023-01-26 12:36:54.672000,948
2023-01-26 12:36:55.671000,948
2023-01-26 12:36:56.672000,948
2023-01-26 12:36:57.671000,948
2023-01-26 12:36:58.671000,948
2023-01-26 12:36:59.670000,948
2023-01-26 12:37:00.671000,948
2023-01-26 12:37:01.670000,948
2023-01-26 12:37:02.670000,948
2023-01-26 12:37:03.669000,948
2023-01-26 12:37:04.670000,948
2023-01-26 12:37:05.669000,948
2023-01-26 12:37:06.669000,948
2023-01-26 12:37:07.668000,948
2023-01-26 12:37:08.669000,948
2023-01-26 12:37:09.668000,948
2023-01-26 12:37:10.668000,948
2023-01-26 12:37:11.667000,948
2023-01-26 12:37:12.668000,948
2023-01-26 12:37:13.667000,948
2023-01-26 12:37:14.667000,948
2023-01-26 12:37:15.666000,948
