FA:30:6C:FE:9A:40,name
datetime,value
2023-01-25 21:12:00.509000,{x : 0.026, y : 0.994, z : -0.031}
2023-01-25 21:12:01.779000,{x : 0.306, y : 0.866, z : 0.199}
2023-01-25 21:12:03.047000,{x : 0.104, y : 0.987, z : -0.040}
2023-01-25 21:12:04.317000,{x : 0.174, y : 0.978, z : 0.101}
2023-01-25 21:12:05.586000,{x : 0.057, y : 1.007, z : -0.043}
2023-01-25 21:12:06.856000,{x : 0.006, y : 1.031, z : -0.016}
2023-01-25 21:12:08.124000,{x : 0.061, y : 1.027, z : 0.012}
2023-01-25 21:12:09.394000,{x : 0.098, y : 1.003, z : 0.050}
2023-01-25 21:12:10.663000,{x : 0.087, y : 1.007, z : 0.111}
2023-01-25 21:12:11.931000,{x : 0.150, y : 0.990, z : 0.127}
2023-01-25 21:12:13.201000,{x : 0.142, y : 1.025, z : 0.123}
2023-01-25 21:12:14.470000,{x : 0.134, y : 0.976, z : 0.108}
2023-01-25 21:12:15.740000,{x : 0.061, y : 0.977, z : 0.042}
2023-01-25 21:12:17.009000,{x : 0.036, y : 1.002, z : 0.096}
2023-01-25 21:12:18.277000,{x : 0.113, y : 1.092, z : 0.064}
2023-01-25 21:12:19.547000,{x : 0.170, y : 0.996, z : 0.281}
2023-01-25 21:12:20.816000,{x : 0.188, y : 0.981, z : 0.208}
2023-01-25 21:12:22.086000,{x : 0.128, y : 0.997, z : 0.120}
2023-01-25 21:12:23.354000,{x : 0.136, y : 0.986, z : 0.136}
2023-01-25 21:12:24.624000,{x : 0.142, y : 0.998, z : 0.148}
2023-01-25 21:12:25.893000,{x : 0.147, y : 0.986, z : 0.147}
2023-01-25 21:12:27.163000,{x : 0.151, y : 0.992, z : 0.161}
2023-01-25 21:12:28.431000,{x : 0.147, y : 0.993, z : 0.147}
2023-01-25 21:12:29.700000,{x : 0.137, y : 0.996, z : 0.195}
2023-01-25 21:12:30.970000,{x : 0.130, y : 0.992, z : 0.151}
2023-01-25 21:12:32.239000,{x : 0.123, y : 1.003, z : 0.147}
2023-01-25 21:12:33.509000,{x : 0.126, y : 0.994, z : 0.144}
2023-01-25 21:12:34.777000,{x : 0.133, y : 0.983, z : 0.152}
2023-01-25 21:12:36.047000,{x : 0.152, y : 0.995, z : 0.145}
2023-01-25 21:12:37.316000,{x : 0.135, y : 0.991, z : 0.134}
2023-01-25 21:12:38.584000,{x : 0.175, y : 0.963, z : 0.231}
2023-01-25 21:12:39.854000,{x : 0.096, y : 0.944, z : -0.153}
2023-01-25 21:12:41.123000,{x : -0.207, y : 0.985, z : 0.018}
2023-01-25 21:12:42.393000,{x : -0.134, y : 0.907, z : 0.071}
2023-01-25 21:12:43.661000,{x : 0.201, y : 0.982, z : -0.006}
2023-01-25 21:12:44.930000,{x : 0.069, y : 1.007, z : -0.219}
2023-01-25 21:12:46.200000,{x : 0.077, y : 1.210, z : -0.015}
2023-01-25 21:12:47.468000,{x : 0.091, y : 1.203, z : 0.130}
